id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
26-2844_9835,"500  ml Glass Cleaner Spray VAIWEI Brand","500  ml Glass Cleaner Spray VAIWEI Brand",https://fixit.com.bd/wp-content/uploads/2019/12/26-2844-web.jpg,https://fixit.com.bd/product/500-ml-glass-cleaner-spray-vaiwei-brand/,"Cleaning, Glass and Window Cleaners, Household Cleaners","fixit.com.bd",329BDT,out of stock,26-2844_9835,https://fixit.com.bd/cart/?add-to-cart=9835,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,313BDT,new,published,,
26-2778_9836,"1 Pcs Wooden Cloth Hanger","1 Pcs Wooden Cloth Hanger",https://fixit.com.bd/wp-content/uploads/2019/12/26-2778A.jpg,https://fixit.com.bd/product/1-pcs-wooden-cloth-hanger/,"Closet Organizer Accessories, Storage and Organization, Wooden Hangers","fixit.com.bd",331BDT,in stock,26-2778_9836,https://fixit.com.bd/cart/?add-to-cart=9836,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,315BDT,new,published,,
05-1207_9837,"Antique Brass & Antique Copper Color Door Magnet Victorian Design","Antique Brass & Antique Copper Color Door Magnet Victorian Design",https://fixit.com.bd/wp-content/uploads/2019/12/05-1207-web-600x600-2.png,https://fixit.com.bd/product/antique-brass-antique-copper-color-door-magnet-victorian-design/,"Cabinet and Furniture Hardware, Door Stoppers, Tools and Hardware","fixit.com.bd",334BDT,in stock,05-1207_9837,https://fixit.com.bd/cart/?add-to-cart=9837,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,317BDT,new,published,,
20-150_9838,"11W Stick LED Energy Saving Bulb Philips Brand 2 Pin Bayonet Install","11W Stick LED Energy Saving Bulb Philips Brand 2 Pin Bayonet Install",https://fixit.com.bd/wp-content/uploads/2019/12/20-150A.jpg,https://fixit.com.bd/product/11w-stick-led-energy-saving-bulb-philips-brand-2-pin-bayonet-install/,"Electrical, LED Light Bulbs, Light Bulbs","fixit.com.bd",233BDT,in stock,20-150_9838,https://fixit.com.bd/cart/?add-to-cart=9838,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,233BDT,new,published,,
20-961_9839,"11W E-27 CFL Genie Warm White Spiral Energy Saving Light Bulb Philips Brand Screw In Install","11W E-27 CFL Genie Warm White Spiral Energy Saving Light Bulb Philips Brand Screw In Install",https://fixit.com.bd/wp-content/uploads/2019/12/20-961A.jpg,https://fixit.com.bd/product/11w-e-27-cfl-genie-warm-white-spiral-energy-saving-light-bulb-philips-brand-screw-in-install/,"Electrical, LED Light Bulbs, Light Bulbs","fixit.com.bd",233BDT,in stock,20-961_9839,https://fixit.com.bd/cart/?add-to-cart=9839,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,233BDT,new,published,,
26-3125_9840,"High Temperature Stainless Steel Knife Cenka Brand 3595","High Temperature Stainless Steel Knife Cenka Brand 3595",https://fixit.com.bd/wp-content/uploads/2019/12/26-3125A.jpg,https://fixit.com.bd/product/high-temperature-stainless-steel-knife-cenka-brand-3595/,"Hand Tools, Knives and Blades, Tools and Hardware","fixit.com.bd",428BDT,in stock,26-3125_9840,https://fixit.com.bd/cart/?add-to-cart=9840,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,428BDT,new,published,,
26-3154_9841,"550  ml Lemon Flavor Air Gel","550  ml Lemon Flavor Air Gel",https://fixit.com.bd/wp-content/uploads/2019/12/26-3154A.jpg,https://fixit.com.bd/product/550-ml-lemon-flavor-air-gel/,"Air Care, Air Fresheners, Cleaning","fixit.com.bd",347BDT,in stock,26-3154_9841,https://fixit.com.bd/cart/?add-to-cart=9841,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,330BDT,new,published,,
03-106_9842,"40mm Metal Round Head Glass Cutter Douniushi Matador Brand","High Quality 
  Good Performance and long life 
  Excellent for making clean and accurate hole on glass and tile 
  Works better with a electric drill 
  These Diamond Bits are Capable of Drilling into Extremely Thick Glass. 
  Use a Low Speed Setting and Proper Cooling, Such as Water or Silicone Oil, to Ensure Longer Lasting Life. 
 
  
 
Size: 40mm  
 
  
 
Superior Performance : 
 
Cut Holes in Thin to Thick Glass",https://fixit.com.bd/wp-content/uploads/2019/12/03-106A.jpg,https://fixit.com.bd/product/40mm-metal-round-head-glass-cutter-douniushi-matador-brand/,"Glass Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",350BDT,in stock,03-106_9842,https://fixit.com.bd/cart/?add-to-cart=9842,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,333BDT,new,published,,
09-273_9843,"30 Meter Green Color Measuring Tape Feibao Brand","30 Meter Green Color Measuring Tape Feibao Brand",https://fixit.com.bd/wp-content/uploads/2019/12/09-273A-1.jpg,https://fixit.com.bd/product/30-meter-green-color-measuring-tape-feibao-brand/,"Hand Tools, Measure and Layout Tools, Tools and Hardware","fixit.com.bd",350BDT,in stock,09-273_9843,https://fixit.com.bd/cart/?add-to-cart=9843,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,333BDT,new,published,,
01-417_9804,"8 in 1 Screw Driver Set with Red & Black Handle","8 in 1 Screw Driver Set with Red & Black Handle",https://fixit.com.bd/wp-content/uploads/2019/12/01-417A.jpg,https://fixit.com.bd/product/8-in-1-screw-driver-set-with-red-black-handle/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",304BDT,in stock,01-417_9804,https://fixit.com.bd/cart/?add-to-cart=9804,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,304BDT,new,published,,
11-150_9805,"4 Inch Metal Cutting Disk Feibao Brand","4 Inch Metal Cutting Disk Feibao Brand",https://fixit.com.bd/wp-content/uploads/2019/12/11-150-web.jpg,https://fixit.com.bd/product/4-inch-metal-cutting-disk-feibao-brand/,"Power Tool Accessories, Saw Blades, Tools and Hardware","fixit.com.bd",333BDT,in stock,11-150_9805,https://fixit.com.bd/cart/?add-to-cart=9805,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,333BDT,new,published,,
28-107_9806,"Liquid Insect Killer for Applying with Food Bait","Liquid Insect Killer for Applying with Food Bait",https://fixit.com.bd/wp-content/uploads/2019/12/28-107.jpg,https://fixit.com.bd/product/liquid-insect-killer-for-applying-with-food-bait/,"Animal and Rodent Control, Insect and Pest Control, Lawn and Garden","fixit.com.bd",229BDT,out of stock,28-107_9806,https://fixit.com.bd/cart/?add-to-cart=9806,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,218BDT,new,published,,
20-1683_9807,"220 Volts 10A 2 Flat Pin Single Inlet Switch Socket Sparkle Brand","220 Volts 10A 2 Flat Pin Single Inlet Switch Socket Sparkle Brand",https://fixit.com.bd/wp-content/uploads/2019/12/20-1683A-1.jpg,https://fixit.com.bd/product/220-volts-10a-2-flat-pin-single-inlet-switch-socket-sparkle-brand/,"Electrical, Sockets, Switches and Outlets","fixit.com.bd",200BDT,in stock,20-1683_9807,https://fixit.com.bd/cart/?add-to-cart=9807,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BDT,new,published,,
06-302_9808,"3 Digit Silver Color Resettable Combination Padlock Changhao Brand","3 Digit Silver Color Resettable Combination Padlock Changhao Brand",https://fixit.com.bd/wp-content/uploads/2019/12/06-302A.jpg,https://fixit.com.bd/product/3-digit-silver-color-resettable-combination-padlock-changhao-brand/,"Pad Locks, Safety and Security, Tools and Hardware","fixit.com.bd",230BDT,out of stock,06-302_9808,https://fixit.com.bd/cart/?add-to-cart=9808,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,219BDT,new,published,,
20-1265_9809,"7W 220V 50Hz LED Bulb JHUO RUI Brand","7W 220V 50Hz LED Bulb JHUO RUI Brand",https://fixit.com.bd/wp-content/uploads/2019/12/20-1265A.jpg,https://fixit.com.bd/product/7w-220v-50hz-led-bulb-jhuo-rui-brand/,"Electrical, LED Light Bulbs, Light Bulbs","fixit.com.bd",200BDT,in stock,20-1265_9809,https://fixit.com.bd/cart/?add-to-cart=9809,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BDT,new,published,,
20-1557_9810,"Bug Zapper  Mosquito Killer Pest Killer with Real UV-light Electronic Insect Killer","Fixit.com.bd’s Bug Zapper Mosquito Killer Pest Killer 
 
  
 
INSTANT INSECT CONTROL:  
 
Uses Ultraviolet bulbs to attract the Insect, 
 
 Mosquito,Gnats,Moths, flies, bugs, and then zaps it when the insect makes contact killing it instantly.  
 
Great for any room, living room, dining room, kitchen, bedroom, office, etc. 
 
Indoor Use, If using outdoors in dry areas only. 
 
  
 
COVERS LARGE AREA: 
 
Covers a full large room in a matter of days, no more insects",https://fixit.com.bd/wp-content/uploads/2019/12/20-1557A.jpg,https://fixit.com.bd/product/bug-zapper-mosquito-killer-pest-killer-with-real-uv-light-electronic-insect-killer/,"Home and Perimeter Insect Control, Insect and Pest Control, Lawn and Garden","fixit.com.bd",2328BDT,in stock,20-1557_9810,https://fixit.com.bd/cart/?add-to-cart=9810,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2328BDT,new,published,,
26-3260_9811,"4 Inch 2 in 1 Plastic Peeler with Grater","4 Inch 2 in 1 Plastic Peeler with Grater",https://fixit.com.bd/wp-content/uploads/2019/12/26-3260A.jpg,https://fixit.com.bd/product/4-inch-2-in-1-plastic-peeler-with-grater/,"Cooking and Food Preparation, Graters and Peelers, Kitchen","fixit.com.bd",214BDT,in stock,26-3260_9811,https://fixit.com.bd/cart/?add-to-cart=9811,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,214BDT,new,published,,
09-278_9812,"3 MeterX16mm Measuring Tape Feibao Brand","Dual Sided: 
  Accurately printed in both inches and centimeters, easy to read and data logging. 
  Smart Design: 
  Push button retractable tape measure: with a push button mechanism to retract the measuring tapes. 
  Easy to Carry & Storage: 
  You can put it in purse or pocket flexible and durable. 
  Useful Measuring Tool: 
  Wide range of applications for tailoring, sewing or body measurement. 
 
  
 
  
 
Size:3 MeterX16mm ",https://fixit.com.bd/wp-content/uploads/2019/12/09-278A-1.jpg,https://fixit.com.bd/product/3-meterx16mm-measuring-tape-feibao-brand/,"Hand Tools, Measure and Layout Tools, Tools and Hardware","fixit.com.bd",250BDT,in stock,09-278_9812,https://fixit.com.bd/cart/?add-to-cart=9812,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,238BDT,new,published,,
26-2254_9813,"Stainless Steel Cork Screw Wine Opener Model - RF-154","Stainless Steel Cork Screw Wine Opener Model - RF-154",https://fixit.com.bd/wp-content/uploads/2019/12/26-2254A.jpg,https://fixit.com.bd/product/stainless-steel-cork-screw-wine-opener-model-rf-154/,"Kitchen, Wine and Bar Tools, Wine Openers","fixit.com.bd",250BDT,in stock,26-2254_9813,https://fixit.com.bd/cart/?add-to-cart=9813,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,238BDT,new,published,,
40-059_9814,"Red & Black Plastic Handle Pet Dog Metal Comb","Red & Black Plastic Handle Pet Dog Metal Comb",https://fixit.com.bd/wp-content/uploads/2019/12/40-059A.jpg,https://fixit.com.bd/product/red-black-plastic-handle-pet-dog-metal-comb/,"Brushes and Combs, Outdoor Living, Pet Supplies and Wildlife","fixit.com.bd",250BDT,in stock,40-059_9814,https://fixit.com.bd/cart/?add-to-cart=9814,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,238BDT,new,published,,
26-2211_9815,"500  ml Hand Cleanser Good Maid Brand","500  ml Hand Cleanser Good Maid Brand",https://fixit.com.bd/wp-content/uploads/2019/12/26-2211A.jpg,https://fixit.com.bd/product/500-ml-hand-cleanser-good-maid-brand/,"Cleaning, Hand Soaps and Sanitizers, Personal Care","fixit.com.bd",214BDT,in stock,26-2211_9815,https://fixit.com.bd/cart/?add-to-cart=9815,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,214BDT,new,published,,
09-142_9816,"25kg Steel Pocket Balance HMBR Brand","25kg Steel Pocket Balance HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/09-142A-1.jpg,https://fixit.com.bd/product/25kg-steel-pocket-balance-hmbr-brand/,"Hand Tools, Measure and Layout Tools, Tools and Hardware","fixit.com.bd",232BDT,in stock,09-142_9816,https://fixit.com.bd/cart/?add-to-cart=9816,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,232BDT,new,published,,
26-2907_9817,"Natural & Confortable Red Rubber Hand Gloves for Kitchen & Cleaning (One size fits all)","Natural & Confortable Red Rubber Hand Gloves for Kitchen & Cleaning (One size fits all)",https://fixit.com.bd/wp-content/uploads/2019/12/26-2907A.jpg,https://fixit.com.bd/product/natural-confortable-red-rubber-hand-gloves-for-kitchen-cleaning-one-size-fits-all/,"Hand Gloves, Kitchen, Small Appliances","fixit.com.bd",270BDT,out of stock,26-2907_9817,https://fixit.com.bd/cart/?add-to-cart=9817,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,256BDT,new,published,,
33-115_9818,"10mm x 15 Meter Nylon rope HMBR Brand","10mm x 15 Meter Nylon rope HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/33-115C.jpg,https://fixit.com.bd/product/10mm-x-15-meter-nylon-rope-hmbr-brand/,"Chain and Rope, Rope, Tools and Hardware","fixit.com.bd",233BDT,in stock,33-115_9818,https://fixit.com.bd/cart/?add-to-cart=9818,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,233BDT,new,published,,
35-009_9819,"Pink Color Analog Temperature Meter Thermometer","Pink Color Analog Temperature Meter Thermometer",https://fixit.com.bd/wp-content/uploads/2019/12/35-009A.jpg,https://fixit.com.bd/product/pink-color-analog-temperature-meter-thermometer/,"Cooking and Food Preparation, Kitchen, ThermoMeter","fixit.com.bd",233BDT,out of stock,35-009_9819,https://fixit.com.bd/cart/?add-to-cart=9819,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,233BDT,new,published,,
26-532_9820,"4 ft. Ceiling Duster with Long Plastic Handle","Features: 
 
Multipurpose broom to clean lights, fans and webs. 
 
Specially designed to reach difficult corners. 
 
Also have rotating lock to have variable length of the broom handle. 
 
The head is detachable for easy cleaning and storage. 
 
Adjustable handle and extends up to 170 cm 
 
And made up of tough and high quality materials. 
 
  
 
Size: 4 ft.",https://fixit.com.bd/wp-content/uploads/2019/12/26-532A.jpg,https://fixit.com.bd/product/4-ft-ceiling-duster-with-long-plastic-handle/,"Cleaning, Cleaning Tools and Supplies, Dusters","fixit.com.bd",361BDT,in stock,26-532_9820,https://fixit.com.bd/cart/?add-to-cart=9820,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,361BDT,new,published,,
04-001_9821,"8 Inch Stainless Steel Adjustable Wrench HMBR Brand","8 Inch Stainless Steel Adjustable Wrench HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/04-001A.jpg,https://fixit.com.bd/product/8-inch-stainless-steel-adjustable-wrench-hmbr-brand/,"Hand Tools, Tools and Hardware, Wrenches","fixit.com.bd",228BDT,in stock,04-001_9821,https://fixit.com.bd/cart/?add-to-cart=9821,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,228BDT,new,published,,
26-3405_9822,"Traditional Stainless Steel Strainer for Tea & Fresh Fruit Juice","Traditional Stainless Steel Strainer for Tea & Fresh Fruit Juice",https://fixit.com.bd/wp-content/uploads/2019/12/26-3405A-1.jpg,https://fixit.com.bd/product/traditional-stainless-steel-strainer-for-tea-fresh-fruit-juice/,"Kitchen, Water Dispensers and Filters, Water Filtration Systems","fixit.com.bd",290BDT,in stock,26-3405_9822,https://fixit.com.bd/cart/?add-to-cart=9822,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,276BDT,new,published,,
26-3094_9823,"5 Liter Floor Cleaner China Brand","Features: 
 
fixit.com.bd’s Floor Cleaner gives sparkling looking clean floors. 
 
Kills all germs. 
 
Disinfects floors and makes them safe removes tough stains from floor. 
 
When used undiluted kills germs which include bacteria, virus and fungi. 
 
  
 
Size: 5 Liter 
 
  
 
  Removes 100 types of Stains and 100 Germ strains 
  Use directly or diluted for regular use, Suitable for cleaning all kinds of surfaces 
  Leaves a Pleasant Fragrance",https://fixit.com.bd/wp-content/uploads/2019/12/26-3094A.jpg,https://fixit.com.bd/product/5-liter-floor-cleaner-china-brand/,"Cleaning, Floor Cleaners, Household Cleaners","fixit.com.bd",292BDT,out of stock,26-3094_9823,https://fixit.com.bd/cart/?add-to-cart=9823,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,277BDT,new,published,,
09-275_9784,"5 Meter X19mm Measuring Tape Feibao Brand","5 Meter X19mm Measuring Tape Feibao Brand",https://fixit.com.bd/wp-content/uploads/2019/12/09-275A-1.jpg,https://fixit.com.bd/product/5-meter-x19mm-measuring-tape-feibao-brand/,"Hand Tools, Measure and Layout Tools, Tools and Hardware","fixit.com.bd",180BDT,in stock,09-275_9784,https://fixit.com.bd/cart/?add-to-cart=9784,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,171BDT,new,published,,
20-1256_9785,"18 Watt E27-2U Stick Energy Saver Bulb RSR Brand with Screw In Install","18 Watt E27-2U Stick Energy Saver Bulb RSR Brand with Screw In Install",https://fixit.com.bd/wp-content/uploads/2019/12/20-1256-web.jpg,https://fixit.com.bd/product/18-watt-e27-2u-stick-energy-saver-bulb-rsr-brand-with-screw-in-install/,"Electrical, LED Light Bulbs, Light Bulbs","fixit.com.bd",180BDT,in stock,20-1256_9785,https://fixit.com.bd/cart/?add-to-cart=9785,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,171BDT,new,published,,
20-865_9786,"Plastic Red & Yellow Body Rechargeable LED Torch Light","Plastic Red & Yellow Body Rechargeable LED Torch Light",https://fixit.com.bd/wp-content/uploads/2019/12/20-865A.jpg,https://fixit.com.bd/product/plastic-red-yellow-body-rechargeable-led-torch-light/,"Electrical, LED Light Bulbs, Light Bulbs","fixit.com.bd",157BDT,out of stock,20-865_9786,https://fixit.com.bd/cart/?add-to-cart=9786,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,157BDT,new,published,,
20-984_9787,"220V White Color 2 Gang Switch","220V White Color 2 Gang Switch",https://fixit.com.bd/wp-content/uploads/2019/12/20-984A.jpg,https://fixit.com.bd/product/220v-white-color-2-gang-switch/,"Electrical, Switches, Switches and Outlets","fixit.com.bd",161BDT,in stock,20-984_9787,https://fixit.com.bd/cart/?add-to-cart=9787,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,161BDT,new,published,,
26-3978_9788,"2 Pcs Multicolor Strong Plastic Cloth Hanger NFY-2239","2 Pcs Multicolor Strong Plastic Cloth Hanger NFY-2239",https://fixit.com.bd/wp-content/uploads/2019/12/26-3978A.jpg,https://fixit.com.bd/product/2-pcs-multicolor-strong-plastic-cloth-hanger-nfy-2239/,"Closet Organizer Accessories, Plastic Hangers, Storage and Organization","fixit.com.bd",186BDT,in stock,26-3978_9788,https://fixit.com.bd/cart/?add-to-cart=9788,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,177BDT,new,published,,
01-937_9789,"11 Function For Household and Adventure Multitools Macgyver Knife","11 Function For Household and Adventure Multitools Macgyver Knife",https://fixit.com.bd/wp-content/uploads/2019/12/01-937A.jpg,https://fixit.com.bd/product/11-function-for-household-and-adventure-multitools-macgyver-knife/,"Hand Tools, Knives and Blades, Tools and Hardware","fixit.com.bd",190BDT,in stock,01-937_9789,https://fixit.com.bd/cart/?add-to-cart=9789,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,180BDT,new,published,,
06-298_9790,"4 Digit Blue Color Combination Padlock Lock Changhao Brand","4 Digit Blue Color Combination Padlock Lock Changhao Brand",https://fixit.com.bd/wp-content/uploads/2019/12/06-298A.jpg,https://fixit.com.bd/product/4-digit-blue-color-combination-padlock-lock-changhao-brand/,"Pad Locks, Safety and Security, Tools and Hardware","fixit.com.bd",190BDT,out of stock,06-298_9790,https://fixit.com.bd/cart/?add-to-cart=9790,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,181BDT,new,published,,
25-159_9791,"5 Inch  x 3mm  Stainless Steel Hinge HMBR Brand","5 Inch  x 3mm  Stainless Steel Hinge HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/25-159A.jpg,https://fixit.com.bd/product/5-inch-x-3mm-stainless-steel-hinge-hmbr-brand/,"Cabinet and Furniture Hardware, Hinges, Tools and Hardware","fixit.com.bd",361BDT,in stock,25-159_9791,https://fixit.com.bd/cart/?add-to-cart=9791,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,361BDT,new,published,,
26-1490_9792,"1 Liter Liquid Floor Cleaner Clean World Brand","Features: 
 
World Brand Floor Cleaner gives sparkling looking clean floors. 
 
Kills all germs. 
 
Disinfects floors and makes them safe removes tough stains from floor. 
 
When used undiluted kills germs which include bacteria, virus and fungi. 
 
  
 
Size: 1 Liter 
 
  
 
  Removes 100 types of Stains and 100 Germ strains 
  Use directly or diluted for regular use, Suitable for cleaning all kinds of surfaces 
  Leaves a Pleasant Fragrance",https://fixit.com.bd/wp-content/uploads/2019/12/26-1490-web-600x600-2.jpg,https://fixit.com.bd/product/1-liter-liquid-floor-cleaner-clean-world-brand/,"Cleaning, Floor Cleaners, Household Cleaners","fixit.com.bd",162BDT,out of stock,26-1490_9792,https://fixit.com.bd/cart/?add-to-cart=9792,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,162BDT,new,published,,
26-2839_9793,"500  ml Hand Soap Spray Pink Color","500  ml Hand Soap Spray Pink Color",https://fixit.com.bd/wp-content/uploads/2019/12/26-2839A.jpg,https://fixit.com.bd/product/500-ml-hand-soap-spray-pink-color/,"Cleaning, Hand Soaps and Sanitizers, Personal Care","fixit.com.bd",197BDT,out of stock,26-2839_9793,https://fixit.com.bd/cart/?add-to-cart=9793,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,187BDT,new,published,,
26-1801_9794,"12 Inch Stainless Steel Wired Strainer for Tea  Juice & Pasta","12 Inch Stainless Steel Wired Strainer for Tea  Juice & Pasta",https://fixit.com.bd/wp-content/uploads/2019/12/26-1801A.jpg,https://fixit.com.bd/product/12-inch-stainless-steel-wired-strainer-for-tea-juice-pasta/,"Cooking and Food Preparation, Kitchen, Strainers","fixit.com.bd",176BDT,in stock,26-1801_9794,https://fixit.com.bd/cart/?add-to-cart=9794,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,176BDT,new,published,,
01-230_9795,"7 Inch Stainless Steel Hair Scissor Pakistani Brand","7 Inch Stainless Steel Hair Scissor Pakistani Brand",https://fixit.com.bd/wp-content/uploads/2019/12/01-230-600x600-2.jpg,https://fixit.com.bd/product/7-inch-stainless-steel-hair-scissor-pakistani-brand/,"Hand Tools, Scissors, Tools and Hardware","fixit.com.bd",356BDT,out of stock,01-230_9795,https://fixit.com.bd/cart/?add-to-cart=9795,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,356BDT,new,published,,
05-1614_9796,"Diamond Shaped Pink & Antique Brass Color Furniture Knob","Diamond Shaped Pink & Antique Brass Color Furniture Knob",https://fixit.com.bd/wp-content/uploads/2019/12/05-1614A.jpg,https://fixit.com.bd/product/diamond-shaped-pink-antique-brass-color-furniture-knob/,"Cabinet and Furniture Hardware, Knobs, Tools and Hardware","fixit.com.bd",210BDT,in stock,05-1614_9796,https://fixit.com.bd/cart/?add-to-cart=9796,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200BDT,new,published,,
26-2756_9797,"12 Inch Stainless Steel Egg Beater","12 Inch Stainless Steel Egg Beater",https://fixit.com.bd/wp-content/uploads/2019/12/26-2756A.jpg,https://fixit.com.bd/product/12-inch-stainless-steel-egg-beater/,"Bakeware, Cooking and Food Preparation, Kitchen","fixit.com.bd",210BDT,in stock,26-2756_9797,https://fixit.com.bd/cart/?add-to-cart=9797,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200BDT,new,published,,
26-2885_9798,"Ultra Sharp 3 Peelers in 1 for fruits & Vegetable Serrated  Wavy and Chipping design Roto Peeler","Ultra Sharp 3 Peelers in 1 for fruits & Vegetable Serrated  Wavy and Chipping design Roto Peeler",https://fixit.com.bd/wp-content/uploads/2019/12/26-2885A-1.jpg,https://fixit.com.bd/product/ultra-sharp-3-peelers-in-1-for-fruits-vegetable-serrated-wavy-and-chipping-design-roto-peeler/,"Cooking and Food Preparation, Graters and Peelers, Kitchen","fixit.com.bd",210BDT,in stock,26-2885_9798,https://fixit.com.bd/cart/?add-to-cart=9798,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200BDT,new,published,,
26-2897_9799,"Fancy Type Plastic Hair Comb","Fancy Type Plastic Hair Comb",https://fixit.com.bd/wp-content/uploads/2019/12/26-2897A.jpg,https://fixit.com.bd/product/fancy-type-plastic-hair-comb/,"Cleaning, Hair Combs, Personal Care","fixit.com.bd",210BDT,in stock,26-2897_9799,https://fixit.com.bd/cart/?add-to-cart=9799,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200BDT,new,published,,
26-3385_9800,"Yellow Color Plastic Ice Making Box Cube Shaped Ice","Yellow Color Plastic Ice Making Box Cube Shaped Ice",https://fixit.com.bd/wp-content/uploads/2019/12/26-3385A.jpg,https://fixit.com.bd/product/yellow-color-plastic-ice-making-box-cube-shaped-ice/,"Kitchen, Kitchen Accessories, Small Appliances","fixit.com.bd",210BDT,in stock,26-3385_9800,https://fixit.com.bd/cart/?add-to-cart=9800,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200BDT,new,published,,
26-1243_9801,"38 cm x 58 cm Red Color Kowala on Tree Door Mat","38 cm x 58 cm Red Color Kowala on Tree Door Mat",https://fixit.com.bd/wp-content/uploads/2019/12/26-1243A.jpg,https://fixit.com.bd/product/38-cm-x-58-cm-red-color-kowala-on-tree-door-mat/,"Bath Accessories, Bath and Faucets, Bathroom Accessories and Hardware","fixit.com.bd",186BDT,in stock,26-1243_9801,https://fixit.com.bd/cart/?add-to-cart=9801,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,186BDT,new,published,,
26-1560_9802,"1 Liter Liquid Hand Soap Freestone Brand","1 Liter Liquid Hand Soap Freestone Brand",https://fixit.com.bd/wp-content/uploads/2019/12/26-1560-web-600x600-2.jpg,https://fixit.com.bd/product/1-liter-liquid-hand-soap-freestone-brand/,"Cleaning, Hand Soaps and Sanitizers, Personal Care","fixit.com.bd",190BDT,out of stock,26-1560_9802,https://fixit.com.bd/cart/?add-to-cart=9802,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,190BDT,new,published,,
26-2795_9803,"6 Pcs Plastic Cloth Hanger Set (Multi-Color)","6 Pcs Plastic Cloth Hanger Set (Multi-Color)",https://fixit.com.bd/wp-content/uploads/2019/12/26-2795-web-600x600-1.jpg,https://fixit.com.bd/product/6-pcs-plastic-cloth-hanger-set-multi-color/,"Closet Organizer Accessories, Plastic Hangers, Storage and Organization","fixit.com.bd",222BDT,in stock,26-2795_9803,https://fixit.com.bd/cart/?add-to-cart=9803,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,211BDT,new,published,,
26-3389_9764,"Stainless Steel Chain With Key Ring Smuda Brand","Stainless Steel Chain With Key Ring Smuda Brand",https://fixit.com.bd/wp-content/uploads/2019/12/26-3389A.jpg,https://fixit.com.bd/product/stainless-steel-chain-with-key-ring-smuda-brand/,"Keys and Accessories, Tools and Hardware","fixit.com.bd",140BDT,in stock,26-3389_9764,https://fixit.com.bd/cart/?add-to-cart=9764,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
